,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,95%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,2V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"6,67%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,2V
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"3,81%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,2V
22,Válidamente Emitidos,105,"98,13%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,2V
23,Votos Nulos,2,"1,87%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,2V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,2V
25,Total Votación,107,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,2V
1,1. GABRIEL BORIC FONT,CS,20,"16,26%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,53,"43,09%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,22,"17,89%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"7,32%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,63%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,69%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"8,13%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
22,Válidamente Emitidos,123,"99,19%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
23,Votos Nulos,1,"0,81%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
25,Total Votación,124,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,3V
1,1. GABRIEL BORIC FONT,CS,18,"14,06%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,56,"43,75%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"18,75%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"13,28%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,78%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,69%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"4,69%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
22,Válidamente Emitidos,128,"94,81%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
23,Votos Nulos,4,"2,96%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
24,Votos en Blanco,3,"2,22%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
25,Total Votación,135,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,4V
1,1. GABRIEL BORIC FONT,CS,12,"9,76%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"44,72%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"21,14%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"13,82%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,69%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"4,88%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
22,Válidamente Emitidos,123,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
25,Total Votación,123,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,5V
1,1. GABRIEL BORIC FONT,CS,22,"16,30%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,46,"34,07%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"18,52%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"11,11%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,74%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,67%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"12,59%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
22,Válidamente Emitidos,135,"97,83%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
24,Votos en Blanco,3,"2,17%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
25,Total Votación,138,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,6V
1,1. GABRIEL BORIC FONT,CS,17,"12,69%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"41,04%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"13,43%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"13,43%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"11,19%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"8,21%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
22,Válidamente Emitidos,134,"98,53%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
23,Votos Nulos,1,"0,74%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
24,Votos en Blanco,1,"0,74%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
25,Total Votación,136,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,7V
1,1. GABRIEL BORIC FONT,CS,19,"16,24%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,58,"49,57%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"11,97%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"14,53%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,85%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,1,"0,85%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"5,98%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
22,Válidamente Emitidos,117,"99,15%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
23,Votos Nulos,1,"0,85%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
25,Total Votación,118,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,8V
1,1. GABRIEL BORIC FONT,CS,16,"13,56%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,61,"51,69%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"12,71%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"10,17%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,78%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"5,08%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
22,Válidamente Emitidos,118,"99,16%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
24,Votos en Blanco,1,"0,84%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
25,Total Votación,119,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,9V
1,1. GABRIEL BORIC FONT,CS,13,"10,32%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,59,"46,83%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"15,87%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,8,"6,35%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"10,32%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"9,52%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
22,Válidamente Emitidos,126,"97,67%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
23,Votos Nulos,2,"1,55%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
24,Votos en Blanco,1,"0,78%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
25,Total Votación,129,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,10V
1,1. GABRIEL BORIC FONT,CS,18,"18,37%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,47,"47,96%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"13,27%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"11,22%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"3,06%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"6,12%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
22,Válidamente Emitidos,98,"96,08%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
23,Votos Nulos,1,"0,98%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
24,Votos en Blanco,3,"2,94%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
25,Total Votación,102,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,11V
1,1. GABRIEL BORIC FONT,CS,9,"8,91%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,54,"53,47%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"12,87%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"12,87%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,99%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,96%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"6,93%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
22,Válidamente Emitidos,101,"98,06%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
23,Votos Nulos,1,"0,97%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
24,Votos en Blanco,1,"0,97%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
25,Total Votación,103,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,12V
1,1. GABRIEL BORIC FONT,CS,8,"6,78%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,48,"40,68%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"20,34%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"11,02%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,85%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"8,47%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"11,86%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
22,Válidamente Emitidos,118,"94,40%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
23,Votos Nulos,4,"3,20%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
24,Votos en Blanco,3,"2,40%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
25,Total Votación,125,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,13V
1,1. GABRIEL BORIC FONT,CS,12,"10,43%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,50,"43,48%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"17,39%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"13,91%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,87%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"6,09%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"7,83%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
22,Válidamente Emitidos,115,"99,14%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
23,Votos Nulos,1,"0,86%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
25,Total Votación,116,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,14V
1,1. GABRIEL BORIC FONT,CS,15,"13,64%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"39,09%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"15,45%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"17,27%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"6,36%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"8,18%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
22,Válidamente Emitidos,110,"97,35%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
23,Votos Nulos,2,"1,77%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
25,Total Votación,113,"100,00%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,15V (Descuadrada)
1,1. GABRIEL BORIC FONT,CS,20,"16,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,44,"35,20%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"14,40%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"12,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"10,40%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"12,00%",DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
22,Válidamente Emitidos,125,"97,66%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
23,Votos Nulos,2,"1,56%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
24,Votos en Blanco,1,"0,78%",,DEL MAULE,DISTRITO 18,LONGAVI,LONGAVI,LICEO ARTURO ALESSANDRI PALMA,16V
