,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"5,83%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,2M
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"3,88%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,2M
22,Válidamente Emitidos,103,"99,04%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,2M
23,Votos Nulos,1,"0,96%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,2M
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,2M
25,Total Votación,104,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,2M
1,1. GABRIEL BORIC FONT,CS,20,"18,52%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"32,41%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"23,15%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"12,96%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,63%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"8,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
22,Válidamente Emitidos,108,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
23,Votos Nulos,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
25,Total Votación,108,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,3M
1,1. GABRIEL BORIC FONT,CS,27,"22,69%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"36,13%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,33,"27,73%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,40%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,52%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"2,52%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
22,Válidamente Emitidos,119,"97,54%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
23,Votos Nulos,2,"1,64%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
24,Votos en Blanco,1,"0,82%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
25,Total Votación,122,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,4M
1,1. GABRIEL BORIC FONT,CS,29,"21,80%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"30,83%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,38,"28,57%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"6,77%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,51%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"7,52%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
22,Válidamente Emitidos,133,"99,25%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
23,Votos Nulos,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
24,Votos en Blanco,1,"0,75%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
25,Total Votación,134,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,5M
1,1. GABRIEL BORIC FONT,CS,24,"19,20%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"30,40%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,23,"18,40%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,24,"19,20%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"8,80%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,5,"4,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
22,Válidamente Emitidos,125,"95,42%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
23,Votos Nulos,1,"0,76%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
24,Votos en Blanco,5,"3,82%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
25,Total Votación,131,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,6M
1,1. GABRIEL BORIC FONT,CS,21,"16,54%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,42,"33,07%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,34,"26,77%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"11,02%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,57%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,57%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"9,45%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
22,Válidamente Emitidos,127,"98,45%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
23,Votos Nulos,2,"1,55%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
25,Total Votación,129,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,7M
1,1. GABRIEL BORIC FONT,CS,30,"25,86%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"30,17%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"20,69%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"12,93%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,59%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,59%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"5,17%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
22,Válidamente Emitidos,116,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
23,Votos Nulos,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
25,Total Votación,116,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,8M
1,1. GABRIEL BORIC FONT,CS,23,"17,69%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"31,54%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,29,"22,31%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"10,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"3,08%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,92%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"8,46%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
22,Válidamente Emitidos,130,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
23,Votos Nulos,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
25,Total Votación,130,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,9M
1,1. GABRIEL BORIC FONT,CS,30,"25,21%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"34,45%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,30,"25,21%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"10,08%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,52%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"2,52%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
22,Válidamente Emitidos,119,"95,97%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
23,Votos Nulos,2,"1,61%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
24,Votos en Blanco,3,"2,42%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
25,Total Votación,124,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,10M
1,1. GABRIEL BORIC FONT,CS,21,"17,36%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,39,"32,23%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,30,"24,79%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"12,40%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,96%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"7,44%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
22,Válidamente Emitidos,121,"96,03%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
23,Votos Nulos,4,"3,17%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
24,Votos en Blanco,1,"0,79%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
25,Total Votación,126,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,11M
1,1. GABRIEL BORIC FONT,CS,31,"27,68%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"26,79%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"18,75%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"8,04%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,79%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"7,14%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"9,82%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
22,Válidamente Emitidos,112,"96,55%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
23,Votos Nulos,2,"1,72%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,COYHAIQUE,COYHAIQUE,ESCUELA PEDRO QUINTANA MANSILLA,12M
